,path,transcription,action,object,location,Content_Parsed_1,Content_Parsed_2,Content_Parsed_3,Content_Parsed_4
2019,wavs/speakers/rwqzgZjbPaf5dmbL/ee5bff90-44a5-11e9-a9a5-5dbec3b8816a.wav,Turn sound down,decrease,volume,none,turn sound down,turn sound down,turn sound down,turn sound down
2020,wavs/speakers/gNYvkbx3gof2Y3V9/7e34ca30-44e1-11e9-bb82-bdba769643e7.wav,Turn down the heat in the washroom,decrease,heat,washroom,turn down the heat in the washroom,turn down the heat in the washroom,turn down the heat in the washroom,turn down the heat in the washroom
2021,wavs/speakers/RjDBre8jzzhdr4YL/5ad0c2a0-441a-11e9-85a0-dd11eb2f13b6.wav,Turn up the washroom temperature,increase,heat,washroom,turn up the washroom temperature,turn up the washroom temperature,turn up the washroom temperature,turn up the washroom temperature
2022,wavs/speakers/G3QxQd7qGRuXAZda/bf83eec0-45e6-11e9-b578-494a5b19ab8b.wav,Decrease the volume,decrease,volume,none,decrease the volume,decrease the volume,decrease the volume,decrease the volume
2023,wavs/speakers/AY5e3mMgZkIyG3Ox/dc7c5a30-446a-11e9-beaa-1f3e1eab7bff.wav,Lights off in the bedroom,deactivate,lights,bedroom,lights off in the bedroom,lights off in the bedroom,lights off in the bedroom,light off in the bedroom
2024,wavs/speakers/ywE435j4gVizvw3R/0d32d5f0-4501-11e9-a1ea-79ca03012c0e.wav,Turn off the lamp,deactivate,lamp,none,turn off the lamp,turn off the lamp,turn off the lamp,turn off the lamp
2025,wavs/speakers/n5XllaB4gZFwZXkBz/3d5d4410-45f4-11e9-aa19-e96346c3828f.wav,Turn down the heat in the kitchen,decrease,heat,kitchen,turn down the heat in the kitchen,turn down the heat in the kitchen,turn down the heat in the kitchen,turn down the heat in the kitchen
2026,wavs/speakers/DWmlpyg93YCXAXgE/9e324b40-4505-11e9-a1ea-79ca03012c0e.wav,Stop music,deactivate,music,none,stop music,stop music,stop music,stop music
2027,wavs/speakers/ro5AaKwypZIqNEp2/bcc43a30-4480-11e9-a9a5-5dbec3b8816a.wav,Turn the heat up in the washroom,increase,heat,washroom,turn the heat up in the washroom,turn the heat up in the washroom,turn the heat up in the washroom,turn the heat up in the washroom
2028,wavs/speakers/oXjpaOq4wVUezb3x/213fbf90-4510-11e9-9539-7f047cfe24d1.wav,Bring me my shoes,bring,shoes,none,bring me my shoes,bring me my shoes,bring me my shoes,bring me my shoe
2029,wavs/speakers/gvKeNY2D3Rs2jRdL/494d3420-4599-11e9-bf4b-216bfa333ac2.wav,Turn sound down,decrease,volume,none,turn sound down,turn sound down,turn sound down,turn sound down
2030,wavs/speakers/oRrwPDNPlAieQr8Q/f608b7e0-451f-11e9-a843-8db76f4b5e29.wav,Kitchen lights off,deactivate,lights,kitchen,kitchen lights off,kitchen lights off,kitchen lights off,kitchen light off
2031,wavs/speakers/R3mXwwoaX9IoRVKe/f29d7890-454f-11e9-aa52-bf2189a03a60.wav,Switch on the bathroom lights,activate,lights,washroom,switch on the bathroom lights,switch on the bathroom lights,switch on the bathroom lights,switch on the bathroom light
2032,wavs/speakers/DMApMRmGq5hjkyvX/b9f26b50-45da-11e9-81ce-69b74fd7e64e.wav,Lamp on,activate,lamp,none,lamp on,lamp on,lamp on,lamp on
2033,wavs/speakers/AY5e3mMgZkIyG3Ox/5b9c68b0-446a-11e9-beaa-1f3e1eab7bff.wav,Make the music softer,decrease,volume,none,make the music softer,make the music softer,make the music softer,make the music softer
2034,wavs/speakers/BvyakyrDmQfWEABb/c7d18d80-4609-11e9-bc65-55b32b211b66.wav,Turn up the bathroom temperature,increase,heat,washroom,turn up the bathroom temperature,turn up the bathroom temperature,turn up the bathroom temperature,turn up the bathroom temperature
2035,wavs/speakers/9mYN2zmq7aTw4Blo/9585cd70-444f-11e9-beaa-1f3e1eab7bff.wav,Louder please,increase,volume,none,louder please,louder please,louder please,louder please
2036,wavs/speakers/oXjpaOq4wVUezb3x/00066350-4511-11e9-9539-7f047cfe24d1.wav,Turn the bedroom lights off,deactivate,lights,bedroom,turn the bedroom lights off,turn the bedroom lights off,turn the bedroom lights off,turn the bedroom light off
2037,wavs/speakers/kxgXN97ALmHbaezp/8f994e60-4467-11e9-beaa-1f3e1eab7bff.wav,Increase the volume,increase,volume,none,increase the volume,increase the volume,increase the volume,increase the volume
2038,wavs/speakers/8e5qRjN7dGuovkRY/763c2400-4594-11e9-9600-8f19ade2128c.wav,Turn on the washroom lights,activate,lights,washroom,turn on the washroom lights,turn on the washroom lights,turn on the washroom lights,turn on the washroom light
2039,wavs/speakers/d3erpmyk9yFlVyrZ/b08a5810-4608-11e9-bc65-55b32b211b66.wav,Kitchen heat down,decrease,heat,kitchen,kitchen heat down,kitchen heat down,kitchen heat down,kitchen heat down
2040,wavs/speakers/xwzgmmv5ZOiVaxXz/fed06240-453a-11e9-b1e4-e5985dca719e.wav,Make it louder,increase,volume,none,make it louder,make it louder,make it louder,make it louder
2041,wavs/speakers/qNY4Qwveojc8jlm4/13ddf370-44d0-11e9-a8b6-e96f2628bf65.wav,Turn it up,increase,volume,none,turn it up,turn it up,turn it up,turn it up
2042,wavs/speakers/DMApMRmGq5hjkyvX/69408af0-45dc-11e9-81ce-69b74fd7e64e.wav,Change the language,change language,none,none,change the language,change the language,change the language,change the language
2043,wavs/speakers/AY5e3mMgZkIyG3Ox/19f7d5a0-446c-11e9-beaa-1f3e1eab7bff.wav,Bring me my shoes,bring,shoes,none,bring me my shoes,bring me my shoes,bring me my shoes,bring me my shoe
2044,wavs/speakers/ObdQbr9wyDfbmW4E/45923400-4451-11e9-beaa-1f3e1eab7bff.wav,Switch on the washroom lights,activate,lights,washroom,switch on the washroom lights,switch on the washroom lights,switch on the washroom lights,switch on the washroom light
2045,wavs/speakers/2ojo7YRL7Gck83Z3/96a91e00-45df-11e9-81ce-69b74fd7e64e.wav,Increase the temperature in the kitchen,increase,heat,kitchen,increase the temperature in the kitchen,increase the temperature in the kitchen,increase the temperature in the kitchen,increase the temperature in the kitchen
2046,wavs/speakers/xRQE5VD7rRHVdyvM/320cf830-45c7-11e9-8ec0-7bf21d1cfe30.wav,I need to practice my Korean. Switch the language,change language,Korean,none,i need to practice my korean. switch the language,i need to practice my korean switch the language,i need to practice my korean switch the language,i need to practice my korean switch the language
2047,wavs/speakers/DMApMRmGq5hjkyvX/4f7d9200-45d9-11e9-81ce-69b74fd7e64e.wav,Decrease the heating,decrease,heat,none,decrease the heating,decrease the heating,decrease the heating,decrease the heat
2048,wavs/speakers/BvyakyrDmQfWEABb/e3c9e560-45fe-11e9-bc65-55b32b211b66.wav,Decrease the heating,decrease,heat,none,decrease the heating,decrease the heating,decrease the heating,decrease the heat
2049,wavs/speakers/Z7BXPnplxGUjZdmBZ/852dc150-44f7-11e9-a1ea-79ca03012c0e.wav,Lights off in the kitchen,deactivate,lights,kitchen,lights off in the kitchen,lights off in the kitchen,lights off in the kitchen,light off in the kitchen
2050,wavs/speakers/NWAAAQQZDXC5b9Mk/09582420-444e-11e9-beaa-1f3e1eab7bff.wav,Set language to English,change language,English,none,set language to english,set language to english,set language to english,set language to english
2051,wavs/speakers/anvKyBjB5OiP5dYZ/c2336be0-4579-11e9-9600-8f19ade2128c.wav,Switch the bedroom lights off,deactivate,lights,bedroom,switch the bedroom lights off,switch the bedroom lights off,switch the bedroom lights off,switch the bedroom light off
2052,wavs/speakers/7NEaXjeLX3sg3yDB/14f1f3b0-454d-11e9-aa52-bf2189a03a60.wav,Turn the lights off,deactivate,lights,none,turn the lights off,turn the lights off,turn the lights off,turn the light off
2053,wavs/speakers/mor8vDGkaOHzLLWBp/fd52f7c0-453f-11e9-b1e4-e5985dca719e.wav,Switch on the lights in the bedroom,activate,lights,bedroom,switch on the lights in the bedroom,switch on the lights in the bedroom,switch on the lights in the bedroom,switch on the light in the bedroom
2054,wavs/speakers/d3erpmyk9yFlVyrZ/cded2550-4611-11e9-bc65-55b32b211b66.wav,OK now switch the main language to Chinese,change language,Chinese,none,ok now switch the main language to chinese,ok now switch the main language to chinese,ok now switch the main language to chinese,ok now switch the main language to chinese
2055,wavs/speakers/mor8vDGkaOHzLLWBp/09f622e0-4540-11e9-b1e4-e5985dca719e.wav,Switch on the washroom lights,activate,lights,washroom,switch on the washroom lights,switch on the washroom lights,switch on the washroom lights,switch on the washroom light
2056,wavs/speakers/BvyakyrDmQfWEABb/f5fd2040-45fd-11e9-bc65-55b32b211b66.wav,Turn it up,increase,volume,none,turn it up,turn it up,turn it up,turn it up
2057,wavs/speakers/WYmlNV2rDkSaALOE/9c7d65d0-4435-11e9-beaa-1f3e1eab7bff.wav,Turn the volume up,increase,volume,none,turn the volume up,turn the volume up,turn the volume up,turn the volume up
2058,wavs/speakers/ZebMRl5Z7dhrPKRD/11ce9a00-4555-11e9-aa52-bf2189a03a60.wav,Switch the lights off in the kitchen,deactivate,lights,kitchen,switch the lights off in the kitchen,switch the lights off in the kitchen,switch the lights off in the kitchen,switch the light off in the kitchen
2059,wavs/speakers/WYmlNV2rDkSaALOE/1d387c20-4434-11e9-beaa-1f3e1eab7bff.wav,Turn the kitchen temperature up,increase,heat,kitchen,turn the kitchen temperature up,turn the kitchen temperature up,turn the kitchen temperature up,turn the kitchen temperature up
2060,wavs/speakers/anvKyBjB5OiP5dYZ/cd025390-4576-11e9-9600-8f19ade2128c.wav,Quieter,decrease,volume,none,quieter,quieter,quieter,quieter
2061,wavs/speakers/M4ybygBlWqImBn9oZ/f5ecd960-4549-11e9-aa52-bf2189a03a60.wav,Switch off the lamp,deactivate,lamp,none,switch off the lamp,switch off the lamp,switch off the lamp,switch off the lamp
2062,wavs/speakers/2BqVo8kVB2Skwgyb/e46de650-4479-11e9-a9a5-5dbec3b8816a.wav,Washroom heat up,increase,heat,washroom,washroom heat up,washroom heat up,washroom heat up,washroom heat up
2063,wavs/speakers/WYmlNV2rDkSaALOE/3d4b95f0-4435-11e9-beaa-1f3e1eab7bff.wav,Bring my shoes,bring,shoes,none,bring my shoes,bring my shoes,bring my shoes,bring my shoe
2064,wavs/speakers/jgxq52DoPpsR9ZRx/9749c7b0-4517-11e9-9035-7943ec3b842a.wav,Switch the bedroom lights on,activate,lights,bedroom,switch the bedroom lights on,switch the bedroom lights on,switch the bedroom lights on,switch the bedroom light on
2065,wavs/speakers/AY5e3mMgZkIyG3Ox/294076e0-446f-11e9-a9a5-5dbec3b8816a.wav,Switch languages,change language,none,none,switch languages,switch languages,switch languages,switch languages
2066,wavs/speakers/Gym5dABePPHA8mZK9/179805d0-45ef-11e9-aa19-e96346c3828f.wav,Turn up the bedroom heat,increase,heat,bedroom,turn up the bedroom heat,turn up the bedroom heat,turn up the bedroom heat,turn up the bedroom heat
2067,wavs/speakers/EExgNZ9dvgTE3928/601b8c70-4610-11e9-bc65-55b32b211b66.wav,Increase the heating,increase,heat,none,increase the heating,increase the heating,increase the heating,increase the heat
2068,wavs/speakers/oXjpaOq4wVUezb3x/19998490-4512-11e9-9539-7f047cfe24d1.wav,Go get me some juice,bring,juice,none,go get me some juice,go get me some juice,go get me some juice,go get me some juice
2069,wavs/speakers/anvKyBjB5OiP5dYZ/50c83c10-4579-11e9-9600-8f19ade2128c.wav,Turn on the lamp,activate,lamp,none,turn on the lamp,turn on the lamp,turn on the lamp,turn on the lamp
2070,wavs/speakers/G3QxQd7qGRuXAZda/bbf03620-45e5-11e9-b578-494a5b19ab8b.wav,Turn down the volume,decrease,volume,none,turn down the volume,turn down the volume,turn down the volume,turn down the volume
2071,wavs/speakers/KqDyvgWm4Wh8ZDM7/d480d4d0-44d0-11e9-a8b6-e96f2628bf65.wav,Turn down the heat,decrease,heat,none,turn down the heat,turn down the heat,turn down the heat,turn down the heat
2072,wavs/speakers/n5XllaB4gZFwZXkBz/2df5be40-45f3-11e9-aa19-e96346c3828f.wav,I need volume,increase,volume,none,i need volume,i need volume,i need volume,i need volume
2073,wavs/speakers/Xygv5loxdZtrywr9/ac1d5550-4529-11e9-a843-8db76f4b5e29.wav,Turn up the volume,increase,volume,none,turn up the volume,turn up the volume,turn up the volume,turn up the volume
2074,wavs/speakers/gNYvkbx3gof2Y3V9/b550bb70-44e4-11e9-bb82-bdba769643e7.wav,Decrease the heating in the kitchen,decrease,heat,kitchen,decrease the heating in the kitchen,decrease the heating in the kitchen,decrease the heating in the kitchen,decrease the heat in the kitchen
2075,wavs/speakers/M4ybygBlWqImBn9oZ/ffedac90-454f-11e9-aa52-bf2189a03a60.wav,Turn down the heat in the washroom,decrease,heat,washroom,turn down the heat in the washroom,turn down the heat in the washroom,turn down the heat in the washroom,turn down the heat in the washroom
2076,wavs/speakers/oXjpaOq4wVUezb3x/18a5d290-450e-11e9-9539-7f047cfe24d1.wav,Turn the heat down,decrease,heat,none,turn the heat down,turn the heat down,turn the heat down,turn the heat down
2077,wavs/speakers/2ojo7YRL7Gck83Z3/00dd1330-45e0-11e9-81ce-69b74fd7e64e.wav,Kitchen heat down,decrease,heat,kitchen,kitchen heat down,kitchen heat down,kitchen heat down,kitchen heat down
2078,wavs/speakers/2ojo7YRL7Gck83Z3/023a4a80-45e6-11e9-b578-494a5b19ab8b.wav,Bring socks,bring,socks,none,bring socks,bring socks,bring socks,bring sock
2079,wavs/speakers/5BEzPgPKe8taG9OB/bdca6fa0-457d-11e9-9600-8f19ade2128c.wav,Lights on,activate,lights,none,lights on,lights on,lights on,light on
2080,wavs/speakers/oRrwPDNPlAieQr8Q/e0e469d0-451b-11e9-9035-7943ec3b842a.wav,Set my device to Chinese,change language,Chinese,none,set my device to chinese,set my device to chinese,set my device to chinese,set my device to chinese
2081,wavs/speakers/gvKeNY2D3Rs2jRdL/c300ab50-4597-11e9-bf4b-216bfa333ac2.wav,Bring my shoes,bring,shoes,none,bring my shoes,bring my shoes,bring my shoes,bring my shoe
2082,wavs/speakers/R3mXwwoaX9IoRVKe/061242e0-4549-11e9-aa52-bf2189a03a60.wav,Lights off in the bedroom,deactivate,lights,bedroom,lights off in the bedroom,lights off in the bedroom,lights off in the bedroom,light off in the bedroom
2083,wavs/speakers/EExgNZ9dvgTE3928/ac87de70-460f-11e9-bc65-55b32b211b66.wav,Lights on in the bathroom,activate,lights,washroom,lights on in the bathroom,lights on in the bathroom,lights on in the bathroom,light on in the bathroom
2084,wavs/speakers/AvR9dePW88IynbaE/c166f190-4520-11e9-a843-8db76f4b5e29.wav,Turn the heat up in the kitchen,increase,heat,kitchen,turn the heat up in the kitchen,turn the heat up in the kitchen,turn the heat up in the kitchen,turn the heat up in the kitchen
2085,wavs/speakers/ObdQbr9wyDfbmW4E/5578ea00-4454-11e9-beaa-1f3e1eab7bff.wav,Increase the temperature in the kitchen,increase,heat,kitchen,increase the temperature in the kitchen,increase the temperature in the kitchen,increase the temperature in the kitchen,increase the temperature in the kitchen
2086,wavs/speakers/g2dnA9Wpvzi2WAmZ/13665c90-454b-11e9-aa52-bf2189a03a60.wav,Turn on the lamp,activate,lamp,none,turn on the lamp,turn on the lamp,turn on the lamp,turn on the lamp
2087,wavs/speakers/KqDyvgWm4Wh8ZDM7/69c9d9b0-44e0-11e9-bb82-bdba769643e7.wav,Fetch my socks,bring,socks,none,fetch my socks,fetch my socks,fetch my socks,fetch my sock
2088,wavs/speakers/Rq9EA8dEeZcEwada2/36835890-45dc-11e9-81ce-69b74fd7e64e.wav,Could you increase the heating please?,increase,heat,none,could you increase the heating please?,could you increase the heating please,could you increase the heating please,could you increase the heat please
2089,wavs/speakers/9EWlVBQo9rtqRYdy/48ab91c0-45ed-11e9-aa19-e96346c3828f.wav,Turn the temperature in the bedroom up,increase,heat,bedroom,turn the temperature in the bedroom up,turn the temperature in the bedroom up,turn the temperature in the bedroom up,turn the temperature in the bedroom up
2090,wavs/speakers/d3erpmyk9yFlVyrZ/d6a63410-4608-11e9-bc65-55b32b211b66.wav,Washroom heat down,decrease,heat,washroom,washroom heat down,washroom heat down,washroom heat down,washroom heat down
2091,wavs/speakers/5BEzPgPKe8taG9OB/014e42a0-457f-11e9-9600-8f19ade2128c.wav,Could you decrease the heating?,decrease,heat,none,could you decrease the heating?,could you decrease the heating,could you decrease the heating,could you decrease the heat
2092,wavs/speakers/9EWlVBQo9rtqRYdy/d8446f00-45ed-11e9-aa19-e96346c3828f.wav,Turn down the bathroom temperature,decrease,heat,washroom,turn down the bathroom temperature,turn down the bathroom temperature,turn down the bathroom temperature,turn down the bathroom temperature
2093,wavs/speakers/7NEaXjeLX3sg3yDB/e5b583a0-454c-11e9-aa52-bf2189a03a60.wav,Set my phone's language to Korean,change language,Korean,none,set my phone's language to korean,set my phone's language to korean,set my phone language to korean,set my phone language to korean
2094,wavs/speakers/oXjpaOq4wVUezb3x/4cb4f900-4511-11e9-9539-7f047cfe24d1.wav,Decrease the volume,decrease,volume,none,decrease the volume,decrease the volume,decrease the volume,decrease the volume
2095,wavs/speakers/R3mXwwoaX9IoRVKe/435e5bd0-4548-11e9-aa52-bf2189a03a60.wav,Switch on the washroom lights,activate,lights,washroom,switch on the washroom lights,switch on the washroom lights,switch on the washroom lights,switch on the washroom light
2096,wavs/speakers/R3mexpM2YAtdPbL7/cd1fdc30-44fe-11e9-a1ea-79ca03012c0e.wav,Turn up the volume,increase,volume,none,turn up the volume,turn up the volume,turn up the volume,turn up the volume
2097,wavs/speakers/W4XOzzNEbrtZz4dW/193c7670-44d0-11e9-a8b6-e96f2628bf65.wav,Turn the temperature in the bedroom up,increase,heat,bedroom,turn the temperature in the bedroom up,turn the temperature in the bedroom up,turn the temperature in the bedroom up,turn the temperature in the bedroom up
